"a","Extend Selection",,,"1624587148567","code_book.txt","1.1.7 for 2019-2020 @t1"
"a","Close Active Editor",,,"1624587152117","code_book.txt","1.1.7 for 2019-2020 @t1"
"a","Close Active Editor",,,"1624587161504","code_book.txt","1.1.7 for 2019-2020 @t1"
