e,S,,0,1611696232399,notes.txt
k,S,,1,1611696232406,notes.txt
e,c,,1,1611696232466,notes.txt
k,c,,2,1611696232467,notes.txt
e,o,,2,1611696232642,notes.txt
k,o,,3,1611696232648,notes.txt
e,p,,3,1611696232722,notes.txt
k,p,,4,1611696232723,notes.txt
e,e,,4,1611696232812,notes.txt
k,e,,5,1611696232814,notes.txt
a,Enter,,,1611696233673,notes.txt
e,"
",,5,1611696233698,notes.txt
a,Tab,,,1611696235372,notes.txt
e,    ,,6,1611696235379,notes.txt
e,d,,10,1611696236575,notes.txt
k,d,,11,1611696236576,notes.txt
e,v,,11,1611696236637,notes.txt
k,v,,12,1611696236638,notes.txt
e,d,,12,1611696236764,notes.txt
k,d,,13,1611696236765,notes.txt
e,v,,13,1611696236908,notes.txt
k,v,,14,1611696236909,notes.txt
a,Backspace,,,1611696237430,notes.txt
e,,v,13,1611696237450,notes.txt
a,Backspace,,,1611696237620,notes.txt
e,,d,12,1611696237629,notes.txt
a,Backspace,,,1611696237780,notes.txt
e,,v,11,1611696237965,notes.txt
a,Backspace,,,1611696238100,notes.txt
e,,d,10,1611696238108,notes.txt
e,d,,10,1611696248054,notes.txt
k,d,,11,1611696248055,notes.txt
e,v,,11,1611696248172,notes.txt
k,v,,12,1611696248173,notes.txt
a,Backspace,,,1611696249708,notes.txt
e,,v,11,1611696249715,notes.txt
a,Backspace,,,1611696249869,notes.txt
e,,d,10,1611696249882,notes.txt
e,t,,10,1611696251251,notes.txt
k,t,,11,1611696251252,notes.txt
e,h,,11,1611696251355,notes.txt
k,h,,12,1611696251356,notes.txt
e,e,,12,1611696251508,notes.txt
k,e,,13,1611696251509,notes.txt
k, ,,14,1611696252568,notes.txt
e, l,,13,1611696252804,notes.txt
k,l,,15,1611696252805,notes.txt
e,i,,15,1611696253327,notes.txt
k,i,,16,1611696253329,notes.txt
e,m,,16,1611696253491,notes.txt
k,m,,17,1611696253492,notes.txt
e,i,,17,1611696253643,notes.txt
k,i,,18,1611696253644,notes.txt
e,t,,18,1611696253739,notes.txt
k,t,,19,1611696253740,notes.txt
e,s,,19,1611696253867,notes.txt
k,s,,20,1611696253868,notes.txt
k, ,,21,1611696254031,notes.txt
e, o,,20,1611696254172,notes.txt
k,o,,22,1611696254173,notes.txt
e,f,,22,1611696254299,notes.txt
k,f,,23,1611696254300,notes.txt
k, ,,24,1611696254720,notes.txt
e, w,,23,1611696256205,notes.txt
k,w,,25,1611696256206,notes.txt
e,h,,25,1611696256363,notes.txt
k,h,,26,1611696256364,notes.txt
e,e,,26,1611696256475,notes.txt
k,e,,27,1611696256476,notes.txt
e,r,,27,1611696256580,notes.txt
k,r,,28,1611696256580,notes.txt
e,e,,28,1611696256707,notes.txt
k,e,,29,1611696256709,notes.txt
k, ,,30,1611696257067,notes.txt
e, v,,29,1611696257507,notes.txt
k,v,,31,1611696257508,notes.txt
e,a,,31,1611696257674,notes.txt
k,a,,32,1611696257675,notes.txt
e,r,,32,1611696257801,notes.txt
k,r,,33,1611696257802,notes.txt
e,i,,33,1611696257955,notes.txt
k,i,,34,1611696257956,notes.txt
e,a,,34,1611696258115,notes.txt
k,a,,35,1611696258115,notes.txt
e,b,,35,1611696258202,notes.txt
k,b,,36,1611696258203,notes.txt
e,l,,36,1611696258417,notes.txt
k,l,,37,1611696258418,notes.txt
e,e,,37,1611696258497,notes.txt
k,e,,38,1611696258498,notes.txt
e,s,,38,1611696258651,notes.txt
k,s,,39,1611696258651,notes.txt
k, ,,40,1611696259023,notes.txt
e, w,,39,1611696259347,notes.txt
k,w,,41,1611696259348,notes.txt
e,i,,41,1611696259426,notes.txt
k,i,,42,1611696259427,notes.txt
e,l,,42,1611696259644,notes.txt
k,l,,43,1611696259645,notes.txt
e,l,,43,1611696259747,notes.txt
k,l,,44,1611696259747,notes.txt
k, ,,45,1611696259903,notes.txt
e, b,,44,1611696260020,notes.txt
k,b,,46,1611696260021,notes.txt
e,e,,46,1611696260129,notes.txt
k,e,,47,1611696260130,notes.txt
k, ,,48,1611696260234,notes.txt
e, u,,47,1611696260406,notes.txt
k,u,,49,1611696260407,notes.txt
e,s,,49,1611696260444,notes.txt
k,s,,50,1611696260444,notes.txt
e,e,,50,1611696260511,notes.txt
k,e,,51,1611696260512,notes.txt
e,d,,51,1611696260730,notes.txt
k,d,,52,1611696260732,notes.txt
a,Enter,,,1611696261213,notes.txt
a,Enter,,,1611696261996,notes.txt
a,Backspace,,,1611696262821,notes.txt
a,Backspace,,,1611696262972,notes.txt
a,Backspace,,,1611696263511,notes.txt
a,Backspace,,,1611696263740,notes.txt
a,Up,,,1611696265033,notes.txt
a,Down,,,1611696266060,notes.txt
k,R,,59,1611696283881,notes.txt
k,U,,60,1611696283943,notes.txt
k,L,,61,1611696284218,notes.txt
k,E,,62,1611696284551,notes.txt
k, ,,63,1611696284736,notes.txt
k,O,,64,1611696284920,notes.txt
k,F,,65,1611696285048,notes.txt
k, ,,66,1611696285183,notes.txt
k,T,,67,1611696285306,notes.txt
k,H,,68,1611696285382,notes.txt
k,U,,69,1611696286236,notes.txt
k,M,,70,1611696286472,notes.txt
k,B,,71,1611696286593,notes.txt
a,Enter,,,1611696287437,notes.txt
a,Tab,,,1611696291509,notes.txt
k,V,,77,1611696298239,notes.txt
k,a,,78,1611696298824,notes.txt
k,r,,79,1611696299079,notes.txt
k,i,,80,1611696299280,notes.txt
k,a,,81,1611696299447,notes.txt
k,b,,82,1611696299558,notes.txt
k,l,,83,1611696299742,notes.txt
