"a","Find...",,,"1624944436738","phanonEditLog.csv","1.1.7 for 2019-2020 @t1"
"a","Close Active Editor",,,"1624944448292","phanonEditLog.csv","1.1.7 for 2019-2020 @t1"
"a","EditorChange",,,"1624944454679","phanonEditLog.csv","1.1.7 for 2019-2020 @t1"
