"e","# coding=utf-8
# This is a sample Python script.

# Press Shift+F10 to execute it or replace it with your code.
# Press Double Shift to search everywhere for classes, files, tool windows, actions, and settings.


def print_hi(name):
    # Use a breakpoint in the code line below to debug your script.
    print(""Hi, {0}"".format(name))  # Press Ctrl+F8 to toggle the breakpoint.


# Press the green button in the gutter to run the script.
if __name__ == '__main__':
    print_hi('PyCharm')

# See PyCharm help at https://www.jetbrains.com/help/pycharm/
","","0","1611780480819","main.py"
"e","","# coding=utf-8
# This is a sample Python script.

# Press Shift+F10 to execute it or replace it with your code.
# Press Double Shift to search everywhere for classes, files, tool windows, actions, and settings.","0","1611780502770","main.py"
"a","Left",,,"1611780970061","main.py"
"e"," ","","97","1611780970316","main.py"
"k"," ",,"98","1611780970317","main.py"
"a","Right",,,"1611780970469","main.py"
"a","Right",,,"1611780970653","main.py"
"a","Right",,,"1611780971035","main.py"
"e"," ","","101","1611780971211","main.py"
"k"," ",,"102","1611780971213","main.py"
"e","1","","102","1611780974761","main.py"
"k","1",,"103","1611780974763","main.py"
"e","0","","103","1611780974963","main.py"
"k","0",,"104","1611780974965","main.py"
"a","Up",,,"1611780978392","main.py"
"a","Enter",,,"1611780979733","main.py"
"e","
","","64","1611780979776","main.py"
"e","i","","64","1611780980547","main.py"
"k","i",,"65","1611780980549","main.py"
"e","m","","65","1611780980682","main.py"
"k","m",,"66","1611780980689","main.py"
"e","p","","66","1611780980840","main.py"
"k","p",,"67","1611780980856","main.py"
"e","o","","67","1611780981075","main.py"
"k","o",,"68","1611780981089","main.py"
"a","Choose Lookup Item Replace",,,"1611780981757","main.py"
"e","rt","","68","1611780981823","main.py"
"e"," ","","70","1611780981889","main.py"
"e","r","","71","1611780983029","main.py"
"k","r",,"72","1611780983031","main.py"
"e","a","","72","1611780983114","main.py"
"k","a",,"73","1611780983115","main.py"
"a","Choose Lookup Item",,,"1611780983787","main.py"
"e","ndom","","73","1611780983814","main.py"
"e",",","","115","1611780990199","main.py"
"k",",",,"116","1611780990201","main.py"
"a","Enter",,,"1611780996155","main.py"
"e","
","","121","1611780996365","main.py"
"e","p","","122","1611781003018","main.py"
"k","p",,"123","1611781003019","main.py"
"e","r","","123","1611781003153","main.py"
"k","r",,"124","1611781003162","main.py"
"e","i","","124","1611781003314","main.py"
"k","i",,"125","1611781003334","main.py"
"e","n","","125","1611781003383","main.py"
"k","n",,"126","1611781003390","main.py"
"e","m","","126","1611781003412","main.py"
"k","m",,"127","1611781003422","main.py"
"e","t","","127","1611781003496","main.py"
"k","t",,"128","1611781003496","main.py"
"a","Backspace",,,"1611781004052","main.py"
"e","","t","127","1611781004081","main.py"
"a","Backspace",,,"1611781004188","main.py"
"e","","m","126","1611781004205","main.py"
"e","t","","126","1611781004411","main.py"
"k","t",,"127","1611781004412","main.py"
"e","(","","127","1611781007531","main.py"
"e",")","","128","1611781007555","main.py"
"k","(",,"128","1611781007555","main.py"
"e","s","","128","1611781008347","main.py"
"k","s",,"129","1611781008348","main.py"
"e","o","","129","1611781008571","main.py"
"k","o",,"130","1611781008587","main.py"
"e","r","","130","1611781008788","main.py"
"k","r",,"131","1611781008805","main.py"
"a","Choose Lookup Item",,,"1611781009148","main.py"
"e","tlist","","131","1611781009173","main.py"
"a","Right",,,"1611781013581","main.py"
"a","Enter",,,"1611781014468","main.py"
"e","
","","137","1611781014496","main.py"
"a","Up",,,"1611781029606","main.py"
"a","Up",,,"1611781029971","main.py"
"e","p","","121","1611781031340","main.py"
"k","p",,"122","1611781031341","main.py"
"e","r","","122","1611781031575","main.py"
"k","r",,"123","1611781031585","main.py"
"e","i","","123","1611781031706","main.py"
"k","i",,"124","1611781031716","main.py"
"e","n","","124","1611781031811","main.py"
"k","n",,"125","1611781031818","main.py"
"e","t","","125","1611781031880","main.py"
"k","t",,"126","1611781031891","main.py"
"e","(","","126","1611781033262","main.py"
"e",")","","127","1611781033278","main.py"
"k","(",,"127","1611781033279","main.py"
"e","""","","127","1611781034126","main.py"
"e","""","","128","1611781034142","main.py"
"k","""",,"128","1611781034143","main.py"
"e","u","","128","1611781035399","main.py"
"k","u",,"129","1611781035400","main.py"
"e","n","","129","1611781035956","main.py"
"k","n",,"130","1611781035958","main.py"
"e","s","","130","1611781036481","main.py"
"k","s",,"131","1611781036483","main.py"
"e","o","","131","1611781036777","main.py"
"k","o",,"132","1611781036779","main.py"
"e","r","","132","1611781037274","main.py"
"k","r",,"133","1611781037275","main.py"
"e","t","","133","1611781037598","main.py"
"k","t",,"134","1611781037600","main.py"
"e","e","","134","1611781038318","main.py"
"k","e",,"135","1611781038319","main.py"
"e","d","","135","1611781038528","main.py"
"k","d",,"136","1611781038528","main.py"
"e"," ","","136","1611781038864","main.py"
"k"," ",,"137","1611781038865","main.py"
"e","l","","137","1611781039390","main.py"
"k","l",,"138","1611781039391","main.py"
"k","i",,"139","1611781039560","main.py"
"e","i","","138","1611781039559","main.py"
"e","s","","139","1611781039611","main.py"
"k","s",,"140","1611781039612","main.py"
"e","t","","140","1611781039771","main.py"
"k","t",,"141","1611781039772","main.py"
"a","Right",,,"1611781041205","main.py"
"a","Down",,,"1611781041647","main.py"
"a","Down",,,"1611781041965","main.py"
"a","Enter",,,"1611781052596","main.py"
"e","
","","160","1611781052623","main.py"
"e","p","","161","1611781054229","main.py"
"k","p",,"162","1611781054231","main.py"
"a","Choose Lookup Item",,,"1611781056099","main.py"
"e","rint","","162","1611781056123","main.py"
"e"," ","","166","1611781056146","main.py"
"e","(","","167","1611781057831","main.py"
"e",")","","168","1611781057860","main.py"
"k","(",,"168","1611781057861","main.py"
"e","s","","168","1611781058434","main.py"
"k","s",,"169","1611781058436","main.py"
"e","o","","169","1611781058666","main.py"
"k","o",,"170","1611781058690","main.py"
"a","Backspace",,,"1611781060604","main.py"
"e","","o","169","1611781060636","main.py"
"a","Backspace",,,"1611781060780","main.py"
"e","","s","168","1611781060802","main.py"
"e","""","","168","1611781061316","main.py"
"e","""","","169","1611781061334","main.py"
"k","""",,"169","1611781061335","main.py"
"e","s","","169","1611781061826","main.py"
"k","s",,"170","1611781061828","main.py"
"e","o","","170","1611781062227","main.py"
"k","o",,"171","1611781062228","main.py"
"e","r","","171","1611781062441","main.py"
"k","r",,"172","1611781062442","main.py"
"e","t","","172","1611781062730","main.py"
"k","t",,"173","1611781062731","main.py"
"e","i","","173","1611781062969","main.py"
"k","i",,"174","1611781062971","main.py"
"e","n","","174","1611781063005","main.py"
"k","n",,"175","1611781063006","main.py"
"e","g","","175","1611781063160","main.py"
"k","g",,"176","1611781063162","main.py"
"e"," ","","176","1611781063778","main.py"
"k"," ",,"177","1611781063779","main.py"
"e","l","","177","1611781064255","main.py"
"k","l",,"178","1611781064257","main.py"
"e","i","","178","1611781064430","main.py"
"k","i",,"179","1611781064431","main.py"
"e","s","","179","1611781064554","main.py"
"k","s",,"180","1611781064555","main.py"
"e","t","","180","1611781064727","main.py"
"k","t",,"181","1611781064728","main.py"
"e",".","","181","1611781065103","main.py"
"k",".",,"182","1611781065104","main.py"
"e",".","","182","1611781065272","main.py"
"k",".",,"183","1611781065272","main.py"
"e",".","","183","1611781065478","main.py"
"k",".",,"184","1611781065478","main.py"
"a","Right",,,"1611781066893","main.py"
"a","Right",,,"1611781067061","main.py"
"a","Enter",,,"1611781067811","main.py"
"e","
","","186","1611781067835","main.py"
"a","Enter",,,"1611781068652","main.py"
"e","
","","187","1611781068673","main.py"
"a","Up",,,"1611781068951","main.py"
"e","f","","187","1611781083290","main.py"
"k","f",,"188","1611781083291","main.py"
"e","o","","188","1611781083338","main.py"
"k","o",,"189","1611781083339","main.py"
"e","r","","189","1611781083449","main.py"
"k","r",,"190","1611781083466","main.py"
"e"," ","","190","1611781084527","main.py"
"k"," ",,"191","1611781084529","main.py"
"e","i","","191","1611781084745","main.py"
"k","i",,"192","1611781084746","main.py"
"e"," ","","192","1611781084931","main.py"
"k"," ",,"193","1611781084932","main.py"
"e","i","","193","1611781085107","main.py"
"k","i",,"194","1611781085108","main.py"
"e","n","","194","1611781085237","main.py"
"k","n",,"195","1611781085247","main.py"
"e"," ","","195","1611781085627","main.py"
"k"," ",,"196","1611781085627","main.py"
"e","r","","196","1611781085780","main.py"
"k","r",,"197","1611781085781","main.py"
"e","a","","197","1611781085838","main.py"
"k","a",,"198","1611781085839","main.py"
"e","n","","198","1611781086100","main.py"
"k","n",,"199","1611781086120","main.py"
"e","g","","199","1611781086199","main.py"
"k","g",,"200","1611781086211","main.py"
"e","e","","200","1611781086281","main.py"
"k","e",,"201","1611781086287","main.py"
"e","(","","201","1611781087894","main.py"
"e",")","","202","1611781087911","main.py"
"k","(",,"202","1611781087912","main.py"
"e","0","","202","1611781091653","main.py"
"k","0",,"203","1611781091657","main.py"
"e",",","","203","1611781091820","main.py"
"k",",",,"204","1611781091821","main.py"
"e","l","","204","1611781095038","main.py"
"k","l",,"205","1611781095040","main.py"
"e","e","","205","1611781095179","main.py"
"k","e",,"206","1611781095188","main.py"
"e","n","","206","1611781095319","main.py"
"k","n",,"207","1611781095326","main.py"
"e","(","","207","1611781097106","main.py"
"e",")","","209","1611781097136","main.py"
"k","(",,"208","1611781097137","main.py"
"e","s","","208","1611781097593","main.py"
"k","s",,"209","1611781097594","main.py"
"e","o","","209","1611781097854","main.py"
"k","o",,"210","1611781097865","main.py"
"a","Choose Lookup Item",,,"1611781098284","main.py"
"e","rtlist","","210","1611781098309","main.py"
"a","Right",,,"1611781100029","main.py"
"a","Right",,,"1611781100260","main.py"
"e",":","","218","1611781101514","main.py"
"k",":",,"219","1611781101516","main.py"
"a","Enter",,,"1611781102195","main.py"
"e","
","","220","1611781102216","main.py"
"e","    ","","220","1611781102238","main.py"
"e","p","","224","1611781103754","main.py"
"k","p",,"225","1611781103756","main.py"
"e","r","","225","1611781103918","main.py"
"k","r",,"226","1611781103928","main.py"
"e","i","","226","1611781104026","main.py"
"k","i",,"227","1611781104034","main.py"
"e","n","","227","1611781104150","main.py"
"k","n",,"228","1611781104165","main.py"
"e","t","","228","1611781104203","main.py"
"k","t",,"229","1611781104214","main.py"
"e","(","","229","1611781106600","main.py"
"e",")","","230","1611781106631","main.py"
"k","(",,"230","1611781106632","main.py"
"a","Up",,,"1611781108036","main.py"
"a","Right",,,"1611781108213","main.py"
"a","Right",,,"1611781108373","main.py"
"a","Right",,,"1611781108509","main.py"
"a","Right",,,"1611781108645","main.py"
"a","Right",,,"1611781108813","main.py"
"a","Right",,,"1611781108965","main.py"
"a","Right",,,"1611781109317","main.py"
"e"," ","","204","1611781109543","main.py"
"k"," ",,"205","1611781109545","main.py"
"a","Down",,,"1611781109740","main.py"
"a","Left",,,"1611781110221","main.py"
"e","s","","231","1611781113220","main.py"
"k","s",,"232","1611781113222","main.py"
"e","o","","232","1611781113339","main.py"
"k","o",,"233","1611781113347","main.py"
"a","Choose Lookup Item",,,"1611781113812","main.py"
"e","rtlist","","233","1611781113838","main.py"
"e","[","","239","1611781115266","main.py"
"e","]","","240","1611781115293","main.py"
"k","[",,"240","1611781115294","main.py"
"e","i","","240","1611781115442","main.py"
"k","i",,"241","1611781115443","main.py"
"k","]",,"242","1611781115717","main.py"
"e","#","","225","1611781125457","main.py"
"k","#",,"226","1611781125457","main.py"
"e"," ","","226","1611781126173","main.py"
"k"," ",,"227","1611781126175","main.py"
"a","Enter",,,"1611781130516","main.py"
"e","    
","","246","1611781130547","main.py"
"e","","    ","246","1611781130565","main.py"
"a","Tab",,,"1611781132017","main.py"
"e","    ","","246","1611781132047","main.py"
"e","f","","250","1611781140124","main.py"
"k","f",,"251","1611781140125","main.py"
"e","o","","251","1611781140245","main.py"
"k","o",,"252","1611781140254","main.py"
"e","r","","252","1611781140399","main.py"
"k","r",,"253","1611781140415","main.py"
"e"," ","","253","1611781141689","main.py"
"k"," ",,"254","1611781141690","main.py"
"e","i","","254","1611781141976","main.py"
"k","i",,"255","1611781141976","main.py"
"a","Backspace",,,"1611781143397","main.py"
"e","","i","254","1611781143428","main.py"
"e","j","","254","1611781144208","main.py"
"k","j",,"255","1611781144209","main.py"
"e"," ","","255","1611781144881","main.py"
"k"," ",,"256","1611781144882","main.py"
"e","i","","256","1611781145191","main.py"
"k","i",,"257","1611781145192","main.py"
"e","n","","257","1611781145323","main.py"
"k","n",,"258","1611781145332","main.py"
"e"," ","","258","1611781145679","main.py"
"k"," ",,"259","1611781145680","main.py"
"e","r","","259","1611781145818","main.py"
"k","r",,"260","1611781145819","main.py"
"e","a","","260","1611781145896","main.py"
"k","a",,"261","1611781145897","main.py"
"e","n","","261","1611781146072","main.py"
"k","n",,"262","1611781146080","main.py"
"e","g","","262","1611781146183","main.py"
"k","g",,"263","1611781146191","main.py"
"e","e","","263","1611781146282","main.py"
"k","e",,"264","1611781146289","main.py"
"e","(","","264","1611781148193","main.py"
"e",")","","265","1611781148211","main.py"
"k","(",,"265","1611781148211","main.py"
"e","0","","265","1611781150187","main.py"
"k","0",,"266","1611781150190","main.py"
"e",",","","266","1611781150289","main.py"
"k",",",,"267","1611781150290","main.py"
"e"," ","","267","1611781151426","main.py"
"k"," ",,"268","1611781151427","main.py"
"e","l","","268","1611781151568","main.py"
"k","l",,"269","1611781151569","main.py"
"e","e","","269","1611781151730","main.py"
"k","e",,"270","1611781151758","main.py"
"e","n","","270","1611781151881","main.py"
"k","n",,"271","1611781151894","main.py"
"a","Choose Lookup Item",,,"1611781153435","main.py"
"e","(","","271","1611781153472","main.py"
"e",")","","273","1611781153487","main.py"
"e","s","","272","1611781157377","main.py"
"k","s",,"273","1611781157380","main.py"
"e","o","","273","1611781157600","main.py"
"k","o",,"274","1611781157622","main.py"
"e","r","","274","1611781157871","main.py"
"k","r",,"275","1611781157878","main.py"
"a","Choose Lookup Item",,,"1611781158564","main.py"
"e","tlist","","275","1611781158590","main.py"
"a","Right",,,"1611781159757","main.py"
"a","Right",,,"1611781159909","main.py"
"e",":","","282","1611781161115","main.py"
"k",":",,"283","1611781161117","main.py"
"a","Enter",,,"1611781162148","main.py"
"e","    
","","284","1611781162169","main.py"
"e","    ","","288","1611781162188","main.py"
"e","i","","292","1611781171617","main.py"
"k","i",,"293","1611781171618","main.py"
"e","f","","293","1611781174902","main.py"
"k","f",,"294","1611781174931","main.py"
"e"," ","","294","1611781179030","main.py"
"k"," ",,"295","1611781179031","main.py"
"t","Lockout:304966.0",,"295","1611781484041","main.py"
"t","Response:304966.0",,"295","1611781492003","main.py"
"t","Lockout:304966.0",,"295","1611781492007","main.py"
"t","Response:304966.0",,"295","1611781493462","main.py"
"t","Lockout:452448.0",,"295","1611781945921","main.py"
"t","Response:452448.0",,"295","1611800011091","main.py"
"t","OFF:452448.0",,"295","1611800012638","main.py"
"e","s","","295","1611878418720","main.py"
"k","s",,"296","1611878418734","main.py"
"e","p","","296","1611878418797","main.py"
"k","p",,"297","1611878418798","main.py"
"e","r","","297","1611878419103","main.py"
"k","r",,"298","1611878419111","main.py"
"e","t","","298","1611878419304","main.py"
"k","t",,"299","1611878419306","main.py"
"a","Backspace",,,"1611878420242","main.py"
"e","","t","298","1611878420275","main.py"
"a","Backspace",,,"1611878420578","main.py"
"e","","r","297","1611878420597","main.py"
"a","Backspace",,,"1611878421098","main.py"
"e","","p","296","1611878421347","main.py"
"k","o",,"297","1611878422233","main.py"
"e","o","","296","1611878422232","main.py"
"e","r","","297","1611878422417","main.py"
"k","r",,"298","1611878422428","main.py"
"a","Choose Lookup Item",,,"1611878423185","main.py"
"e","tlist","","298","1611878423219","main.py"
"e","[","","303","1611878425489","main.py"
"e","]","","304","1611878425508","main.py"
"k","[",,"304","1611878425510","main.py"
"e","i","","304","1611878425675","main.py"
"k","i",,"305","1611878425676","main.py"
"k","]",,"306","1611878426257","main.py"
"e"," ","","306","1611878427185","main.py"
"k"," ",,"307","1611878427190","main.py"
"e",">","","307","1611878427600","main.py"
"k",">",,"308","1611878427602","main.py"
"e"," ","","308","1611878428713","main.py"
"k"," ",,"309","1611878428714","main.py"
"e","s","","309","1611878428859","main.py"
"k","s",,"310","1611878428860","main.py"
"e","o","","310","1611878429031","main.py"
"k","o",,"311","1611878429041","main.py"
"e","r","","311","1611878429183","main.py"
"k","r",,"312","1611878429192","main.py"
"e","t","","312","1611878429352","main.py"
"k","t",,"313","1611878429361","main.py"
"a","Choose Lookup Item",,,"1611878429745","main.py"
"e","list","","313","1611878429775","main.py"
"e","[","","317","1611878431003","main.py"
"e","]","","318","1611878431020","main.py"
"k","[",,"318","1611878431020","main.py"
"e","j","","318","1611878431053","main.py"
"k","j",,"319","1611878431055","main.py"
"k","]",,"320","1611878431239","main.py"
"e",":","","320","1611878432618","main.py"
"k",":",,"321","1611878432619","main.py"
"a","Enter",,,"1611878433183","main.py"
"e","        
","","322","1611878433230","main.py"
"e","    ","","330","1611878433297","main.py"
"e","t","","334","1611878435222","main.py"
"k","t",,"335","1611878435223","main.py"
"e","e","","335","1611878435352","main.py"
"k","e",,"336","1611878435354","main.py"
"e","m","","336","1611878435537","main.py"
"k","m",,"337","1611878435551","main.py"
"e","p","","337","1611878435827","main.py"
"k","p",,"338","1611878435828","main.py"
"e"," ","","338","1611878437479","main.py"
"k"," ",,"339","1611878437481","main.py"
"e","=","","339","1611878438249","main.py"
"k","=",,"340","1611878438250","main.py"
"e"," ","","340","1611878439444","main.py"
"k"," ",,"341","1611878439445","main.py"
"e","s","","341","1611878439973","main.py"
"k","s",,"342","1611878439974","main.py"
"e","o","","342","1611878440159","main.py"
